lon,lat,horizontalOrientation,verticalOrientation,height,horizontalFOV,verticalFOV
10.649634453746657,57.74646105786102,0,-2,100,60,35.98
10.623467482100715,57.751201260340814,14,-2,100,60,35.98
10.594880530197067,57.75075582311751,34,-2,100,60,35.98
